component,field,1,2,3,4,total
geminiintegration,severity,0,0,0,0,1
geminiintegration,assignee,0,0,0,0,1
geminiintegration,product,0,0,0,0,1
geminiintegration,status,0,0,0,0,1
models,os,0,0,0,0,13
models,priority,0,0,0,0,13
models,hardware,0,0,0,0,13
models,version,0,0,0,0,13
models,component,0,0,0,0,13
models,severity,1,0,0,0,13
models,assignee,0,0,0,0,13
models,product,0,0,0,0,13
models,status,0,0,0,0,13
github,os,1,0,0,0,50
github,priority,0,0,0,0,50
github,hardware,0,0,0,0,50
github,version,1,1,0,0,50
github,component,4,0,0,0,50
github,severity,6,0,0,0,50
github,assignee,0,0,0,0,50
github,product,2,0,0,0,50
github,status,0,0,0,0,50
plug-ins,os,0,0,0,0,123
plug-ins,priority,0,0,0,0,123
plug-ins,hardware,0,0,0,0,123
plug-ins,version,1,0,0,0,123
plug-ins,component,0,0,0,0,123
plug-ins,severity,2,0,0,0,123
plug-ins,assignee,0,0,0,0,123
plug-ins,product,0,0,0,0,123
plug-ins,status,0,0,0,0,123
reportengine,os,17,1,0,0,3001
reportengine,priority,60,11,1,3,3001
reportengine,hardware,5,0,0,0,3001
reportengine,version,114,3,1,0,3001
reportengine,component,95,2,1,1,3001
reportengine,severity,164,5,1,0,3001
reportengine,assignee,0,0,0,0,3001
reportengine,product,1,0,0,0,3001
reportengine,status,0,0,0,0,3001
cdt-debug-cdi,os,1,0,0,0,288
cdt-debug-cdi,priority,0,0,0,0,288
cdt-debug-cdi,hardware,0,0,0,0,288
cdt-debug-cdi,version,10,0,0,0,288
cdt-debug-cdi,component,86,2,1,0,288
cdt-debug-cdi,severity,1,0,0,0,288
cdt-debug-cdi,assignee,0,0,0,0,288
cdt-debug-cdi,product,0,0,0,0,288
cdt-debug-cdi,status,0,0,0,0,288
apt,os,3,0,0,0,549
apt,priority,8,2,0,0,549
apt,hardware,1,0,0,0,549
apt,version,10,0,0,0,549
apt,component,3,0,0,0,549
apt,severity,15,3,0,0,549
apt,assignee,0,0,0,0,549
apt,product,2,0,0,0,549
apt,status,0,0,0,0,549
emftvm,os,0,0,0,0,94
emftvm,priority,0,0,0,0,94
emftvm,hardware,0,0,0,0,94
emftvm,version,1,0,0,0,94
emftvm,component,1,0,0,0,94
emftvm,severity,3,0,0,0,94
emftvm,assignee,0,0,0,0,94
emftvm,product,0,0,0,0,94
emftvm,status,0,0,0,0,94
edit,os,1,0,0,0,659
edit,priority,17,0,0,0,659
edit,hardware,2,0,0,0,659
edit,version,18,2,0,0,659
edit,component,16,0,0,0,659
edit,severity,37,1,0,0,659
edit,assignee,0,0,0,0,659
edit,product,4,0,0,0,659
edit,status,0,0,0,0,659
buildhelp,os,0,0,0,0,70
buildhelp,priority,2,0,0,0,70
buildhelp,hardware,0,0,0,0,70
buildhelp,version,2,0,0,0,70
buildhelp,component,1,0,0,0,70
buildhelp,severity,0,1,0,0,70
buildhelp,assignee,0,0,0,0,70
buildhelp,product,1,0,0,0,70
buildhelp,status,0,0,0,0,70
interpreter,os,0,0,0,0,24
interpreter,priority,0,0,0,0,24
interpreter,hardware,0,0,0,0,24
interpreter,version,0,0,0,0,24
interpreter,component,0,0,0,0,24
interpreter,severity,0,0,0,0,24
interpreter,assignee,0,0,0,0,24
interpreter,product,0,0,0,0,24
interpreter,status,0,0,0,0,24
javascript,os,2,0,0,0,69
javascript,priority,0,0,0,0,69
javascript,hardware,2,0,0,0,69
javascript,version,17,0,0,0,69
javascript,component,0,0,0,0,69
javascript,severity,0,0,0,0,69
javascript,assignee,0,0,0,0,69
javascript,product,0,0,0,0,69
javascript,status,0,0,0,0,69
ganttchart,os,1,0,0,0,79
ganttchart,priority,0,0,0,0,79
ganttchart,hardware,1,0,0,0,79
ganttchart,version,0,0,0,0,79
ganttchart,component,0,0,0,0,79
ganttchart,severity,3,0,0,1,79
ganttchart,assignee,0,0,0,0,79
ganttchart,product,0,0,0,0,79
ganttchart,status,0,0,0,0,79
gef-legacygef(mvc),os,39,2,0,0,2263
gef-legacygef(mvc),priority,81,3,2,0,2263
gef-legacygef(mvc),hardware,21,1,0,0,2263
gef-legacygef(mvc),version,39,0,0,0,2263
gef-legacygef(mvc),component,68,12,0,0,2263
gef-legacygef(mvc),severity,84,7,0,0,2263
gef-legacygef(mvc),assignee,0,0,0,0,2263
gef-legacygef(mvc),product,3,1,0,0,2263
gef-legacygef(mvc),status,0,0,0,0,2263
livedoc,os,0,0,0,0,107
livedoc,priority,0,0,0,0,107
livedoc,hardware,0,0,0,0,107
livedoc,version,6,2,0,1,107
livedoc,component,0,0,0,0,107
livedoc,severity,3,0,0,0,107
livedoc,assignee,0,0,0,0,107
livedoc,product,0,0,0,0,107
livedoc,status,0,0,0,0,107
node,os,1,0,0,0,133
node,priority,4,0,0,0,133
node,hardware,1,0,0,0,133
node,version,3,0,0,0,133
node,component,5,0,0,0,133
node,severity,5,0,0,0,133
node,assignee,0,0,0,0,133
node,product,0,0,0,0,133
node,status,0,0,0,0,133
gef-legacyzest,os,3,0,0,0,209
gef-legacyzest,priority,1,0,0,0,209
gef-legacyzest,hardware,1,0,0,0,209
gef-legacyzest,version,6,0,0,0,209
gef-legacyzest,component,19,0,0,0,209
gef-legacyzest,severity,4,0,0,0,209
gef-legacyzest,assignee,0,0,0,0,209
gef-legacyzest,product,18,0,0,0,209
gef-legacyzest,status,0,0,0,0,209
rc,os,54,0,0,0,1533
rc,priority,134,7,0,0,1533
rc,hardware,18,0,0,0,1533
rc,version,3,0,0,0,1533
rc,component,5,0,0,0,1533
rc,severity,87,5,0,0,1533
rc,assignee,0,0,0,0,1533
rc,product,0,0,0,0,1533
rc,status,0,0,0,0,1533
installer,os,4,0,0,0,202
installer,priority,19,1,0,0,202
installer,hardware,2,0,0,0,202
installer,version,1,0,0,0,202
installer,component,2,0,0,0,202
installer,severity,3,0,0,0,202
installer,assignee,0,0,0,0,202
installer,product,1,0,0,0,202
installer,status,0,0,0,0,202
glazedlistsextension,os,0,0,0,0,33
glazedlistsextension,priority,0,0,0,0,33
glazedlistsextension,hardware,0,0,0,0,33
glazedlistsextension,version,0,0,0,0,33
glazedlistsextension,component,3,0,0,0,33
glazedlistsextension,severity,2,0,0,0,33
glazedlistsextension,assignee,0,0,0,0,33
glazedlistsextension,product,0,0,0,0,33
glazedlistsextension,status,0,0,0,0,33
incubator.devicekit,os,3,0,0,0,28
incubator.devicekit,priority,0,0,0,0,28
incubator.devicekit,hardware,2,0,0,0,28
incubator.devicekit,version,0,0,0,0,28
incubator.devicekit,component,0,0,0,0,28
incubator.devicekit,severity,1,0,0,0,28
incubator.devicekit,assignee,0,0,0,0,28
incubator.devicekit,product,0,0,0,0,28
incubator.devicekit,status,0,0,0,0,28
datasource,os,0,0,0,0,7
datasource,priority,0,0,0,0,7
datasource,hardware,0,0,0,0,7
datasource,version,1,0,0,1,7
datasource,component,0,0,0,0,7
datasource,severity,2,0,0,0,7
datasource,assignee,0,0,0,0,7
datasource,product,0,0,0,0,7
datasource,status,0,0,0,0,7
stw,os,0,0,0,0,2
stw,priority,0,0,0,0,2
stw,hardware,0,0,0,0,2
stw,version,1,0,0,0,2
stw,component,0,0,0,0,2
stw,severity,1,0,0,0,2
stw,assignee,0,0,0,0,2
stw,product,0,0,0,0,2
stw,status,0,0,0,0,2
bundles,os,4,0,0,0,610
bundles,priority,7,0,0,0,610
bundles,hardware,3,0,0,0,610
bundles,version,0,0,0,0,610
bundles,component,4,0,0,0,610
bundles,severity,21,1,0,0,610
bundles,assignee,0,0,0,0,610
bundles,product,2,0,0,0,610
bundles,status,0,0,0,0,610
swtbot,os,63,1,0,0,657
swtbot,priority,28,0,0,0,657
swtbot,hardware,66,0,0,0,657
swtbot,version,48,0,0,0,657
swtbot,component,3,0,0,0,657
swtbot,severity,13,0,0,0,657
swtbot,assignee,0,0,0,0,657
swtbot,product,0,0,0,0,657
swtbot,status,0,0,0,0,657
emfvm,os,0,0,0,0,81
emfvm,priority,0,0,0,0,81
emfvm,hardware,0,0,0,0,81
emfvm,version,0,0,0,0,81
emfvm,component,0,0,0,0,81
emfvm,severity,1,1,1,0,81
emfvm,assignee,0,0,0,0,81
emfvm,product,0,0,0,0,81
emfvm,status,0,0,0,0,81
gefcloudio,os,0,0,0,0,9
gefcloudio,priority,1,1,0,0,9
gefcloudio,hardware,0,0,0,0,9
gefcloudio,version,0,0,0,0,9
gefcloudio,component,0,0,0,0,9
gefcloudio,severity,0,0,0,0,9
gefcloudio,assignee,0,0,0,0,9
gefcloudio,product,0,0,0,0,9
gefcloudio,status,0,0,0,0,9
generators,os,0,0,0,0,236
generators,priority,0,0,0,0,236
generators,hardware,0,0,0,0,236
generators,version,1,0,0,0,236
generators,component,0,0,0,0,236
generators,severity,11,0,0,0,236
generators,assignee,0,0,0,0,236
generators,product,0,0,0,0,236
generators,status,0,0,0,0,236
processing,os,1,0,0,0,47
processing,priority,4,0,0,0,47
processing,hardware,1,0,0,0,47
processing,version,1,0,0,0,47
processing,component,0,0,0,0,47
processing,severity,4,0,0,0,47
processing,assignee,0,0,0,0,47
processing,product,0,0,0,0,47
processing,status,0,0,0,0,47
rm,os,9,0,0,0,345
rm,priority,5,1,0,0,345
rm,hardware,1,0,0,0,345
rm,version,13,1,0,0,345
rm,component,10,0,0,0,345
rm,severity,15,2,0,0,345
rm,assignee,0,0,0,0,345
rm,product,0,0,0,0,345
rm,status,0,0,0,0,345
components,os,2,0,0,0,305
components,priority,1,0,0,0,305
components,hardware,1,0,0,0,305
components,version,12,0,0,0,305
components,component,21,1,0,0,305
components,severity,14,1,0,0,305
components,assignee,0,0,0,0,305
components,product,2,0,0,0,305
components,status,0,0,0,0,305
ecf.remoteservices,os,1,0,0,0,253
ecf.remoteservices,priority,0,0,0,0,253
ecf.remoteservices,hardware,1,0,0,0,253
ecf.remoteservices,version,2,0,0,0,253
ecf.remoteservices,component,0,0,0,0,253
ecf.remoteservices,severity,14,1,0,0,253
ecf.remoteservices,assignee,0,0,0,0,253
ecf.remoteservices,product,0,0,0,0,253
ecf.remoteservices,status,0,0,0,0,253
servlet-3.1,os,0,0,0,0,26
servlet-3.1,priority,0,0,0,0,26
servlet-3.1,hardware,1,0,0,0,26
servlet-3.1,version,1,0,0,0,26
servlet-3.1,component,1,0,0,0,26
servlet-3.1,severity,1,0,0,0,26
servlet-3.1,assignee,0,0,0,0,26
servlet-3.1,product,0,0,0,0,26
servlet-3.1,status,0,0,0,0,26
rse,os,0,0,0,0,4
rse,priority,0,0,0,0,4
rse,hardware,0,0,0,0,4
rse,version,0,0,0,0,4
rse,component,0,0,0,0,4
rse,severity,0,0,0,0,4
rse,assignee,0,0,0,0,4
rse,product,0,0,0,0,4
rse,status,0,0,0,0,4
xplanner,os,0,0,0,0,75
xplanner,priority,5,0,0,0,75
xplanner,hardware,0,0,0,0,75
xplanner,version,2,0,0,0,75
xplanner,component,0,0,0,0,75
xplanner,severity,6,0,0,0,75
xplanner,assignee,0,0,0,0,75
xplanner,product,0,0,0,0,75
xplanner,status,0,0,0,0,75
moka,os,1,0,0,0,48
moka,priority,0,0,0,0,48
moka,hardware,1,0,0,0,48
moka,version,1,0,0,0,48
moka,component,6,0,0,0,48
moka,severity,1,0,0,0,48
moka,assignee,0,0,0,0,48
moka,product,0,0,0,0,48
moka,status,0,0,0,0,48
dependencyvisualizer,os,0,0,0,0,8
dependencyvisualizer,priority,0,0,0,0,8
dependencyvisualizer,hardware,0,0,0,0,8
dependencyvisualizer,version,0,0,0,0,8
dependencyvisualizer,component,0,0,0,0,8
dependencyvisualizer,severity,0,0,0,0,8
dependencyvisualizer,assignee,0,0,0,0,8
dependencyvisualizer,product,0,0,0,0,8
dependencyvisualizer,status,0,0,0,0,8
servercore,os,6,0,0,0,121
servercore,priority,10,1,0,0,121
servercore,hardware,1,0,0,0,121
servercore,version,1,0,0,0,121
servercore,component,1,0,0,0,121
servercore,severity,1,0,0,0,121
servercore,assignee,0,0,0,0,121
servercore,product,0,0,0,0,121
servercore,status,0,0,0,0,121
preferencesmanagement,os,0,0,0,0,48
preferencesmanagement,priority,0,0,0,0,48
preferencesmanagement,hardware,0,0,0,0,48
preferencesmanagement,version,10,1,1,0,48
preferencesmanagement,component,0,0,0,0,48
preferencesmanagement,severity,5,0,0,0,48
preferencesmanagement,assignee,0,0,0,0,48
preferencesmanagement,product,0,0,0,0,48
preferencesmanagement,status,0,0,0,0,48
formattedtext,os,3,0,0,0,43
formattedtext,priority,0,0,0,0,43
formattedtext,hardware,2,0,0,0,43
formattedtext,version,0,0,0,0,43
formattedtext,component,0,0,0,0,43
formattedtext,severity,4,0,0,0,43
formattedtext,assignee,0,0,0,0,43
formattedtext,product,0,0,0,0,43
formattedtext,status,0,0,0,0,43
javascripttools,os,0,0,0,0,1
javascripttools,priority,0,0,0,0,1
javascripttools,hardware,0,0,0,0,1
javascripttools,version,0,0,0,0,1
javascripttools,component,1,0,0,0,1
javascripttools,severity,0,0,0,0,1
javascripttools,assignee,0,0,0,0,1
javascripttools,product,0,0,0,0,1
javascripttools,status,0,0,0,0,1
userinterface,os,0,0,0,0,322
userinterface,priority,1,0,0,0,322
userinterface,hardware,0,0,0,0,322
userinterface,version,5,4,0,0,322
userinterface,component,10,0,0,0,322
userinterface,severity,8,0,0,0,322
userinterface,assignee,0,0,0,0,322
userinterface,product,10,0,0,0,322
userinterface,status,0,0,0,0,322
escape,os,0,0,0,0,23
escape,priority,3,0,0,0,23
escape,hardware,0,0,0,0,23
escape,version,0,0,0,0,23
escape,component,0,0,0,0,23
escape,severity,1,0,0,0,23
escape,assignee,0,0,0,0,23
escape,product,0,0,0,0,23
escape,status,0,0,0,0,23
cross-project,os,0,0,0,0,55
cross-project,priority,0,0,0,0,55
cross-project,hardware,0,0,0,0,55
cross-project,version,2,0,0,0,55
cross-project,component,3,0,0,0,55
cross-project,severity,1,0,0,0,55
cross-project,assignee,0,0,0,0,55
cross-project,product,2,0,0,0,55
cross-project,status,0,0,0,0,55
ide-db,os,0,0,0,0,38
ide-db,priority,0,0,0,0,38
ide-db,hardware,0,0,0,0,38
ide-db,version,1,1,0,3,38
ide-db,component,1,0,0,0,38
ide-db,severity,1,0,0,0,38
ide-db,assignee,0,0,0,0,38
ide-db,product,0,0,0,0,38
ide-db,status,0,0,0,0,38
rta,os,0,0,0,0,8
rta,priority,2,0,0,0,8
rta,hardware,0,0,0,0,8
rta,version,0,0,0,0,8
rta,component,0,0,0,0,8
rta,severity,1,0,0,0,8
rta,assignee,0,0,0,0,8
rta,product,0,0,0,0,8
rta,status,0,0,0,0,8
ecf.presence,os,0,0,0,0,18
ecf.presence,priority,0,0,0,0,18
ecf.presence,hardware,0,0,0,0,18
ecf.presence,version,0,0,0,0,18
ecf.presence,component,0,0,0,0,18
ecf.presence,severity,0,0,0,0,18
ecf.presence,assignee,0,0,0,0,18
ecf.presence,product,0,0,0,0,18
ecf.presence,status,0,0,0,0,18
timeserieschart,os,0,0,0,0,4
timeserieschart,priority,0,0,0,0,4
timeserieschart,hardware,0,0,0,0,4
timeserieschart,version,1,0,0,0,4
timeserieschart,component,0,0,0,0,4
timeserieschart,severity,0,0,0,0,4
timeserieschart,assignee,0,0,0,0,4
timeserieschart,product,0,0,0,0,4
timeserieschart,status,0,0,0,0,4
codegen,os,0,0,0,0,2
codegen,priority,0,0,0,0,2
codegen,hardware,0,0,0,0,2
codegen,version,0,0,0,0,2
codegen,component,0,0,0,0,2
codegen,severity,0,0,0,0,2
codegen,assignee,0,0,0,0,2
codegen,product,0,0,0,0,2
codegen,status,0,0,0,0,2
gitflow,os,0,0,0,0,25
gitflow,priority,0,0,0,0,25
gitflow,hardware,0,0,0,0,25
gitflow,version,0,0,0,0,25
gitflow,component,0,0,0,0,25
gitflow,severity,5,0,0,0,25
gitflow,assignee,0,0,0,0,25
gitflow,product,0,0,0,0,25
gitflow,status,0,0,0,0,25
cvs,os,38,0,1,0,3983
cvs,priority,167,3,1,0,3983
cvs,hardware,22,0,1,0,3983
cvs,version,73,1,0,0,3983
cvs,component,45,6,0,0,3983
cvs,severity,106,4,2,0,3983
cvs,assignee,0,0,0,0,3983
cvs,product,32,0,0,0,3983
cvs,status,0,0,0,0,3983
marte,os,1,0,0,0,7
marte,priority,0,0,0,0,7
marte,hardware,0,0,0,0,7
marte,version,1,0,0,0,7
marte,component,2,0,0,0,7
marte,severity,1,0,0,0,7
marte,assignee,0,0,0,0,7
marte,product,0,0,0,0,7
marte,status,0,0,0,0,7
languages,os,2,0,0,0,41
languages,priority,1,0,0,0,41
languages,hardware,2,0,0,0,41
languages,version,0,0,0,0,41
languages,component,0,0,0,0,41
languages,severity,0,0,0,0,41
languages,assignee,0,0,0,0,41
languages,product,0,0,0,0,41
languages,status,0,0,0,0,41
cdt-core,os,47,1,0,0,7210
cdt-core,priority,89,15,1,0,7210
cdt-core,hardware,22,0,0,0,7210
cdt-core,version,209,10,0,0,7210
cdt-core,component,1090,12,0,0,7210
cdt-core,severity,188,13,1,0,7210
cdt-core,assignee,0,0,0,0,7210
cdt-core,product,22,2,0,0,7210
cdt-core,status,0,0,0,0,7210
svn,os,2,0,0,0,14
svn,priority,1,0,0,0,14
svn,hardware,0,0,0,0,14
svn,version,0,0,0,0,14
svn,component,1,0,0,0,14
svn,severity,2,0,0,0,14
svn,assignee,0,0,0,0,14
svn,product,0,0,0,0,14
svn,status,0,0,0,0,14
launch,os,0,0,0,0,72
launch,priority,0,0,0,0,72
launch,hardware,0,0,0,0,72
launch,version,5,0,0,0,72
launch,component,6,0,0,0,72
launch,severity,1,0,0,0,72
launch,assignee,0,0,0,0,72
launch,product,0,0,0,0,72
launch,status,0,0,0,0,72
team,os,35,0,0,0,7220
team,priority,590,42,2,0,7220
team,hardware,20,0,0,0,7220
team,version,84,3,0,0,7220
team,component,59,6,0,0,7220
team,severity,250,2,0,1,7220
team,assignee,0,0,0,0,7220
team,product,96,0,0,0,7220
team,status,0,0,0,0,7220
services,os,0,0,0,0,7
services,priority,0,0,0,0,7
services,hardware,0,0,0,0,7
services,version,0,0,0,0,7
services,component,0,0,0,0,7
services,severity,1,0,0,0,7
services,assignee,0,0,0,0,7
services,product,0,0,0,0,7
services,status,0,0,0,0,7
mtjprojects,os,0,0,0,0,91
mtjprojects,priority,4,0,0,0,91
mtjprojects,hardware,2,0,0,0,91
mtjprojects,version,1,0,0,0,91
mtjprojects,component,3,0,0,0,91
mtjprojects,severity,4,0,0,0,91
mtjprojects,assignee,0,0,0,0,91
mtjprojects,product,0,0,0,0,91
mtjprojects,status,0,0,0,0,91
microxml,os,1,0,0,0,32
microxml,priority,0,0,0,0,32
microxml,hardware,0,0,0,0,32
microxml,version,0,0,0,0,32
microxml,component,2,0,0,0,32
microxml,severity,0,0,0,0,32
microxml,assignee,0,0,0,0,32
microxml,product,0,0,0,0,32
microxml,status,0,0,0,0,32
runtime-java,os,0,0,0,0,4
runtime-java,priority,0,0,0,0,4
runtime-java,hardware,0,0,0,0,4
runtime-java,version,0,0,0,0,4
runtime-java,component,0,0,0,0,4
runtime-java,severity,0,0,0,0,4
runtime-java,assignee,0,0,0,0,4
runtime-java,product,0,0,0,0,4
runtime-java,status,0,0,0,0,4
diagram,os,406,2,0,0,2807
diagram,priority,35,2,0,0,2807
diagram,hardware,401,2,0,0,2807
diagram,version,206,18,0,0,2807
diagram,component,173,1,0,0,2807
diagram,severity,193,8,2,0,2807
diagram,assignee,0,0,0,0,2807
diagram,product,1,0,0,0,2807
diagram,status,0,0,0,0,2807
rcp-package,os,4,0,0,0,69
rcp-package,priority,0,0,0,0,69
rcp-package,hardware,3,1,0,0,69
rcp-package,version,9,0,0,0,69
rcp-package,component,2,0,0,0,69
rcp-package,severity,4,0,0,0,69
rcp-package,assignee,0,0,0,0,69
rcp-package,product,0,0,0,0,69
rcp-package,status,0,0,0,0,69
plugin,os,0,0,0,0,54
plugin,priority,1,0,0,0,54
plugin,hardware,0,0,0,0,54
plugin,version,0,0,0,0,54
plugin,component,0,0,0,0,54
plugin,severity,3,0,0,0,54
plugin,assignee,0,0,0,0,54
plugin,product,0,0,0,0,54
plugin,status,0,0,0,0,54
pdebuild,os,0,0,0,0,2
pdebuild,priority,0,0,0,0,2
pdebuild,hardware,0,0,0,0,2
pdebuild,version,0,0,0,0,2
pdebuild,component,0,0,0,0,2
pdebuild,severity,0,0,0,0,2
pdebuild,assignee,0,0,0,0,2
pdebuild,product,0,0,0,0,2
pdebuild,status,0,0,0,0,2
scriptingsupport,os,0,0,0,0,2
scriptingsupport,priority,0,0,0,0,2
scriptingsupport,hardware,0,0,0,0,2
scriptingsupport,version,0,0,0,0,2
scriptingsupport,component,0,0,0,0,2
scriptingsupport,severity,0,0,0,0,2
scriptingsupport,assignee,0,0,0,0,2
scriptingsupport,product,0,0,0,0,2
scriptingsupport,status,0,0,0,0,2
codeassist,os,23,0,0,0,3072
codeassist,priority,166,6,0,0,3072
codeassist,hardware,10,0,0,0,3072
codeassist,version,43,0,0,0,3072
codeassist,component,10,23,0,0,3072
codeassist,severity,61,3,1,0,3072
codeassist,assignee,0,0,0,0,3072
codeassist,product,1,0,0,0,3072
codeassist,status,0,0,0,0,3072
jdt,os,3,0,0,0,176
jdt,priority,1,0,0,0,176
jdt,hardware,2,0,0,0,176
jdt,version,4,0,0,0,176
jdt,component,1,0,0,0,176
jdt,severity,1,0,0,0,176
jdt,assignee,0,0,0,0,176
jdt,product,0,0,0,0,176
jdt,status,0,0,0,0,176
agfchart,os,0,0,0,0,5
agfchart,priority,0,0,0,0,5
agfchart,hardware,0,0,0,0,5
agfchart,version,1,0,0,0,5
agfchart,component,0,0,0,0,5
agfchart,severity,0,0,0,0,5
agfchart,assignee,0,0,0,0,5
agfchart,product,0,0,0,0,5
agfchart,status,0,0,0,0,5
chart,os,16,0,0,0,1921
chart,priority,67,10,1,3,1921
chart,hardware,5,0,0,0,1921
chart,version,53,1,0,0,1921
chart,component,45,2,0,0,1921
chart,severity,86,1,0,0,1921
chart,assignee,0,0,0,0,1921
chart,product,2,1,0,0,1921
chart,status,0,0,0,0,1921
paperclips,os,0,0,0,0,2
paperclips,priority,0,0,0,0,2
paperclips,hardware,0,0,0,0,2
paperclips,version,0,0,0,0,2
paperclips,component,0,0,0,0,2
paperclips,severity,0,0,0,0,2
paperclips,assignee,0,0,0,0,2
paperclips,product,0,0,0,0,2
paperclips,status,0,0,0,0,2
rm.loadleveler,os,0,0,0,0,10
rm.loadleveler,priority,0,0,0,0,10
rm.loadleveler,hardware,0,0,0,0,10
rm.loadleveler,version,0,0,0,0,10
rm.loadleveler,component,0,0,0,0,10
rm.loadleveler,severity,0,0,0,0,10
rm.loadleveler,assignee,0,0,0,0,10
rm.loadleveler,product,0,0,0,0,10
rm.loadleveler,status,0,0,0,0,10
agent,os,8,0,0,0,1062
agent,priority,44,10,2,1,1062
agent,hardware,7,0,0,0,1062
agent,version,5,0,0,0,1062
agent,component,1,0,0,0,1062
agent,severity,28,1,0,0,1062
agent,assignee,0,0,0,0,1062
agent,product,0,0,0,0,1062
agent,status,0,0,0,0,1062
ecf.tooling,os,0,0,0,0,17
ecf.tooling,priority,0,0,0,0,17
ecf.tooling,hardware,0,0,0,0,17
ecf.tooling,version,0,0,0,0,17
ecf.tooling,component,0,0,0,0,17
ecf.tooling,severity,1,0,0,0,17
ecf.tooling,assignee,0,0,0,0,17
ecf.tooling,product,0,0,0,0,17
ecf.tooling,status,0,0,0,0,17
dataaccess,os,3,0,0,0,279
dataaccess,priority,16,0,0,0,279
dataaccess,hardware,1,0,0,0,279
dataaccess,version,20,6,0,0,279
dataaccess,component,14,0,0,0,279
dataaccess,severity,18,4,0,0,279
dataaccess,assignee,0,0,0,0,279
dataaccess,product,3,0,0,0,279
dataaccess,status,0,0,0,0,279
ctabletree,os,0,0,0,0,17
ctabletree,priority,1,0,0,0,17
ctabletree,hardware,0,0,0,0,17
ctabletree,version,0,0,0,0,17
ctabletree,component,0,0,0,0,17
ctabletree,severity,2,0,0,0,17
ctabletree,assignee,0,0,0,0,17
ctabletree,product,0,0,0,0,17
ctabletree,status,0,0,0,0,17
javageneration,os,0,0,0,0,10
javageneration,priority,0,0,0,0,10
javageneration,hardware,0,0,0,0,10
javageneration,version,0,0,0,0,10
javageneration,component,0,0,0,0,10
javageneration,severity,2,0,0,0,10
javageneration,assignee,0,0,0,0,10
javageneration,product,0,0,0,0,10
javageneration,status,0,0,0,0,10
navigator,os,0,0,0,0,77
navigator,priority,9,1,0,1,77
navigator,hardware,0,0,0,0,77
navigator,version,1,0,0,0,77
navigator,component,0,0,0,0,77
navigator,severity,3,0,0,0,77
navigator,assignee,0,0,0,0,77
navigator,product,0,0,0,0,77
navigator,status,0,0,0,0,77
photran.unknown,os,0,0,0,0,108
photran.unknown,priority,11,1,0,0,108
photran.unknown,hardware,0,0,0,0,108
photran.unknown,version,11,0,0,0,108
photran.unknown,component,12,0,0,0,108
photran.unknown,severity,5,0,0,0,108
photran.unknown,assignee,0,0,0,0,108
photran.unknown,product,12,0,0,0,108
photran.unknown,status,0,0,0,0,108
ua,os,2,0,0,0,103
ua,priority,5,0,0,0,103
ua,hardware,1,0,0,0,103
ua,version,1,0,0,0,103
ua,component,0,0,0,0,103
ua,severity,6,0,0,0,103
ua,assignee,0,0,0,0,103
ua,product,0,0,0,0,103
ua,status,0,0,0,0,103
graphiti,os,0,0,0,0,2
graphiti,priority,0,0,0,0,2
graphiti,hardware,0,0,0,0,2
graphiti,version,0,0,0,0,2
graphiti,component,0,0,0,0,2
graphiti,severity,0,0,0,0,2
graphiti,assignee,0,0,0,0,2
graphiti,product,0,0,0,0,2
graphiti,status,0,0,0,0,2
phpmanual,os,2,0,0,0,82
phpmanual,priority,4,0,0,0,82
phpmanual,hardware,0,0,0,0,82
phpmanual,version,2,0,0,0,82
phpmanual,component,2,0,0,0,82
phpmanual,severity,3,0,0,0,82
phpmanual,assignee,0,0,0,0,82
phpmanual,product,0,0,0,0,82
phpmanual,status,0,0,0,0,82
swt,os,673,16,0,0,13914
swt,priority,236,16,2,0,13914
swt,hardware,134,2,0,0,13914
swt,version,739,31,5,0,13914
swt,component,284,25,3,0,13914
swt,severity,616,36,3,0,13914
swt,assignee,0,0,0,0,13914
swt,product,349,9,1,0,13914
swt,status,0,0,0,0,13914
ui,os,1295,13,0,0,69266
ui,priority,2767,155,36,22,69266
ui,hardware,956,6,0,0,69266
ui,version,1635,55,3,1,69266
ui,component,927,78,5,1,69266
ui,severity,3027,131,20,1,69266
ui,assignee,0,0,0,0,69266
ui,product,485,22,2,1,69266
ui,status,0,0,0,0,69266
ecf.test,os,1,0,0,0,66
ecf.test,priority,0,0,0,0,66
ecf.test,hardware,1,0,0,0,66
ecf.test,version,0,0,0,0,66
ecf.test,component,3,0,0,0,66
ecf.test,severity,2,0,0,0,66
ecf.test,assignee,0,0,0,0,66
ecf.test,product,0,0,0,0,66
ecf.test,status,0,0,0,0,66
jet,os,0,0,0,0,288
jet,priority,53,1,0,0,288
jet,hardware,0,0,0,0,288
jet,version,12,0,0,0,288
jet,component,18,0,0,0,288
jet,severity,18,0,0,0,288
jet,assignee,0,0,0,0,288
jet,product,3,0,0,0,288
jet,status,0,0,0,0,288
runtime-flow,os,0,0,0,0,10
runtime-flow,priority,0,0,0,0,10
runtime-flow,hardware,0,0,0,0,10
runtime-flow,version,2,1,0,0,10
runtime-flow,component,1,0,0,0,10
runtime-flow,severity,1,0,0,0,10
runtime-flow,assignee,0,0,0,0,10
runtime-flow,product,0,0,0,0,10
runtime-flow,status,0,0,0,0,10
parallel-package,os,1,0,0,0,14
parallel-package,priority,0,0,0,0,14
parallel-package,hardware,1,0,0,0,14
parallel-package,version,1,0,0,0,14
